"","review","rating"
"532","Decent appDecent app with interesting categories to use for searching hotels, such as scenic or instagramable.Date of experience: 23 December 2023","4"
"533","Flight had been cancelledFlight had been cancelled, but no refund from Trip . com , no solution provided also, pocket customers money and keep silent when issue happens. Don't book with them.Date of experience: 23 December 2023","1"
"534","Great serviceFast service, friendly service, professional provide care of support the customer. Speed Update information for the customer is very helpful. Thanks.Date of experience: 23 December 2023","5"
"535","As always trip.com is very precise,i…As always trip.com is very precise,i found this site more accomodating with wider range of deals on flights and hotels,i booked my flights,confirmation came through almost within the prescribed time,bearing in mind i flew out within 24hrs of booking.A recomendation for the hotel came up immediately which was £20cheaper then on booking.com,Pricing is one thing their reviews is one thing however the honesty is the bigger thing.thats now the site.Date of experience: 23 December 2023","4"
"536","Very competitive cost, excellent after sales supportVery competitive cost, highly recommended, excellent after sales supportDate of experience: 23 December 2023","5"
"537","Experience at Vietnam Hotel1. The room was clean and tidy. The counter staff were friendly and helpful. 2. The room was too hot initially and it took a long time to make it cool down. 3. The mini bus to the airport can be better arranged. I had to stand in the bus holding my luggage on the way to airport.Date of experience: 22 December 2023","4"
"538","Please don’t add extra amount to the…Please don’t add extra amount to the ticket after final payment shownDate of experience: 19 December 2023","5"
"539","Very user friendly and I recommend it.Date of experience: 12 December 2023","5"
"540","I strongly recommended this place to…I strongly recommended this place to everyone.Date of experience: 23 December 2023","5"
"541","Love itLove it. I can book flight tickets with 20% lower than the airline official webDate of experience: 21 December 2023","5"
"542","It is easy to book flights.It is easy to book flights, the prices are good and the service is helpful if changes happen to flight schedule.Date of experience: 12 August 2023","5"
"543","Its a very useful AppIts a very useful App, booking flights, trains and hotel room booking much easier than before...Date of experience: 01 December 2023","5"
"544","Excellent ServiceReliable ticketingDate of experience: 20 December 2023","5"
"545","Very goodVery goodCompetitive pricesEasy to useDate of experience: 20 December 2023","5"
"546","Great locationGreat location. Easy check in/out. Room is comfortableDate of experience: 18 December 2023","4"
"547","Missing boarding cardWe bought 2 tickets. Trip.com wrote that they would check us in. But when I checked only one of us had a boarding card. It wasn't possible for me to log on to the airline to see what had happened as the code I needed was sent to Trip.com, not to me. After I wrote a bad review, trip.com were very helpful. But it would have saved a lot of time and bother if they'd informed us that they couldn't get the second boarding card issued at the time they sent the first one.Date of experience: 20 December 2023","3"
"548","efficiente e affidabileDate of experience: 20 December 2023","5"
"549","Details is goodDate of experience: 20 December 2023","5"
"550","Got a really bad dealGot a really bad deal. Nothing as describedDate of experience: 17 December 2023","1"
"551","Great service and affordableGreat service and affordable, fast, reliable.Date of experience: 20 December 2023","5"
"552","The booking engine is easy and quick to…The booking engine is easy and quick to use.Also updates on my trip are timely.Obviously the points earned are not an incentive as it is only pennies but am happy with the App.ThankyouDate of experience: 18 December 2023","5"
"553","I am a regular userI am a regular user, it is very easy to book the ✈️ and happy with the service after the booking.Date of experience: 20 December 2023","4"
"554","I m very happy HappyDate of experience: 20 December 2023","5"
"555","Great pricesDate of experience: 17 June 2023","5"
"556","Very goodVery good, easy to get to book a flight 😎🥰Date of experience: 18 December 2023","5"
"557","TOP Service …Date of experience: 20 December 2023","5"
"558","I needed to chat with a live agent…I needed to chat with a live agent there is no option for thatDate of experience: 21 December 2023","1"
